dataset,model_family,seed,epoch,train_loss,val_auroc,val_accuracy,val_ece
human_enhancers_ensembl,small_cnn,49,3.0,0.6340486867861315,0.6857777777777777,0.64,0.052057820657889026
human_enhancers_ensembl,small_cnn,49,4.0,0.6183390427719463,0.716911111111111,0.615,0.1745935546606779
human_enhancers_ensembl,small_cnn,49,5.0,0.6119365854696794,0.7359777777777778,0.6633333333333333,0.04444655490418274
human_enhancers_ensembl,small_cnn,49,6.0,0.5640046393329446,0.8017222222222222,0.7183333333333334,0.07194606443246206
human_enhancers_ensembl,small_cnn,61,1.0,0.6895033419132233,0.6907888888888889,0.5583333333333333,0.08921087568004925
human_enhancers_ensembl,small_cnn,61,2.0,0.6605796624313701,0.7122,0.6483333333333333,0.0710479315618674
human_enhancers_ensembl,small_cnn,61,3.0,0.632345817305825,0.7617111111111112,0.605,0.15090242591996986
human_enhancers_ensembl,small_cnn,61,4.0,0.6203636960549788,0.7794555555555555,0.7033333333333334,0.04654358141124247
human_enhancers_ensembl,small_cnn,61,5.0,0.5645344812761653,0.819177777777778,0.7166666666666667,0.09140080784757933
human_enhancers_ensembl,small_cnn,61,6.0,0.5280505188486793,0.8331666666666666,0.745,0.02779145475476981
human_enhancers_ensembl,small_cnn_rc_aug,11,1.0,0.6650577340015146,0.6973055555555555,0.6416666666666667,0.0490303821613391
human_enhancers_ensembl,small_cnn_rc_aug,11,2.0,0.6310768127441406,0.7374694444444444,0.6691666666666667,0.047506469972431624
human_enhancers_ensembl,small_cnn_rc_aug,11,3.0,0.5821514372215715,0.812336111111111,0.7175,0.11137609403580427
human_enhancers_ensembl,small_cnn_rc_aug,11,4.0,0.5255644418472467,0.838313888888889,0.7591666666666667,0.011844308500488603
human_enhancers_ensembl,small_cnn_rc_aug,11,5.0,0.4850716660189074,0.8523972222222221,0.7783333333333333,0.021479799480487914
human_enhancers_ensembl,small_cnn_rc_aug,11,6.0,0.45734898988590683,0.8614055555555556,0.7808333333333334,0.049714691468204064
human_enhancers_ensembl,small_cnn_rc_aug,23,1.0,0.657390741414802,0.6955722222222223,0.6116666666666667,0.07721218597143889
human_enhancers_ensembl,small_cnn_rc_aug,23,2.0,0.5908121896344561,0.7853555555555556,0.705,0.07780856983115277
